file,class,type,cbo,cboModified,fanin,fanout,wmc,dit,noc,rfc,lcom,lcom*,tcc,lcc,totalMethodsQty,staticMethodsQty,publicMethodsQty,privateMethodsQty,protectedMethodsQty,defaultMethodsQty,visibleMethodsQty,abstractMethodsQty,finalMethodsQty,synchronizedMethodsQty,totalFieldsQty,staticFieldsQty,publicFieldsQty,privateFieldsQty,protectedFieldsQty,defaultFieldsQty,finalFieldsQty,synchronizedFieldsQty,nosi,loc,returnQty,loopQty,comparisonsQty,tryCatchQty,parenthesizedExpsQty,stringLiteralsQty,numbersQty,assignmentsQty,mathOperationsQty,variablesQty,maxNestedBlocksQty,anonymousClassesQty,innerClassesQty,lambdasQty,uniqueWordsQty,modifiers,logStatementsQty
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\frame\processor\FrameChannelHashPartitioner.java,org.apache.druid.frame.processor.FrameChannelHashPartitioner$HashPartitionVirtualColumn,innerclass,12,12,0,12,8,1,0,6,24,0.8125,0.071428575,0.10714286,8,0,8,0,0,0,8,0,0,0,4,0,0,4,0,0,4,0,1,54,5,0,0,0,0,0,0,6,0,6,0,1,0,0,52,10,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\RowIterator.java,org.apache.druid.segment.RowIterator,interface,2,6,4,2,3,1,0,0,3,0.0,0.0,0.0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,1,0
E:\Git_Projects\druid\indexing-service\src\main\java\org\apache\druid\indexing\worker\http\TaskManagementResource.java,org.apache.druid.indexing.worker.http.TaskManagementResource$ResponseContext,innerclass,1,1,0,1,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,5,10,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\java\util\common\IntervalsByGranularityTest.java,org.apache.druid.java.util.common.IntervalsByGranularityTest,class,7,8,1,7,17,1,0,16,66,1.0,0.0,0.0,12,0,10,2,0,0,10,0,0,0,1,0,1,0,0,0,0,0,1,105,2,2,2,1,0,34,10,47,3,43,2,0,0,0,107,1,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\rel\DruidJoinQueryRel.java,org.apache.druid.sql.calcite.rel.DruidJoinQueryRel,class,40,47,7,40,52,3,0,99,74,0.7440476,0.35263157,0.6315789,24,9,17,4,1,2,20,0,0,0,7,1,0,6,0,1,5,0,23,232,29,4,7,1,3,11,6,51,2,44,3,1,0,2,151,1,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\avatica\DruidJdbcStatement.java,org.apache.druid.sql.avatica.DruidJdbcStatement,class,7,10,3,7,4,2,0,7,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,1,2,0,0,1,1,0,2,0,0,25,1,0,0,1,0,1,0,5,0,3,1,0,0,0,62,1,0
E:\Git_Projects\druid\benchmarks\src\test\java\org\apache\druid\benchmark\RendezvousHasherBenchmark.java,org.apache.druid.benchmark.RendezvousHasherBenchmark,class,11,11,0,11,4,1,0,7,0,0.125,1.0,1.0,2,0,2,0,0,0,2,0,0,0,4,0,0,0,0,4,0,0,1,21,0,2,0,0,0,11,4,6,0,7,1,0,0,0,20,1,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\segment\serde\cell\ByteWriterTestHelper.java,org.apache.druid.segment.serde.cell.ByteWriterTestHelper$PayloadWriterValidationFunctionBuilder,innerclass,4,4,0,4,2,1,0,1,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,10,2,0,0,0,0,0,0,1,0,2,0,0,0,1,16,9,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\utils\CompressionUtils.java,org.apache.druid.utils.CompressionUtils,class,17,22,5,17,50,1,0,68,188,0.89285713,0.052380953,0.071428575,21,21,21,0,0,0,21,0,0,0,4,4,1,3,0,0,4,0,19,267,31,4,3,10,2,11,7,30,0,30,3,4,1,2,259,1,4
E:\Git_Projects\druid\services\src\main\java\org\apache\druid\cli\RouterJettyServerInitializer.java,org.apache.druid.cli.RouterJettyServerInitializer,class,26,27,1,26,4,1,0,35,1,0.375,1.0,1.0,3,0,2,1,0,0,2,0,0,0,8,1,0,8,0,0,8,0,6,62,1,0,0,0,0,16,0,17,0,17,1,0,0,0,65,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\ConcatQueryRunner.java,org.apache.druid.query.ConcatQueryRunner,class,6,7,1,6,2,1,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,0,14,1,0,0,0,0,0,0,1,0,1,0,1,0,0,9,1,0
E:\Git_Projects\druid\extensions-contrib\spectator-histogram\src\main\java\org\apache\druid\spectator\histogram\SpectatorHistogramBufferAggregator.java,org.apache.druid.spectator.histogram.SpectatorHistogramBufferAggregator,class,8,10,2,8,14,1,0,13,14,0.6111111,0.25,0.35714287,9,0,8,1,0,0,8,0,0,0,2,0,0,2,0,0,2,0,0,58,3,0,1,0,0,3,0,10,0,11,1,0,0,1,57,1,0
E:\Git_Projects\druid\extensions-core\google-extensions\src\test\java\org\apache\druid\storage\google\GoogleDataSegmentPullerTest.java,org.apache.druid.storage.google.GoogleDataSegmentPullerTest,class,6,6,0,6,3,2,0,22,3,0.6666667,0.0,0.0,3,0,3,0,0,0,3,0,0,0,2,2,0,2,0,0,2,0,2,42,0,0,0,1,0,11,1,16,0,16,1,0,0,0,59,1,0
E:\Git_Projects\druid\extensions-core\s3-extensions\src\test\java\org\apache\druid\storage\s3\S3TestUtils.java,org.apache.druid.storage.s3.S3TestUtils,class,11,14,3,11,10,2,0,31,10,0.9,0.0,0.0,5,5,5,0,0,0,5,0,0,0,2,2,0,2,0,0,2,0,3,88,3,3,2,0,0,2,0,11,0,9,2,2,0,0,61,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\aggregation\SerializablePairLongStringComplexMetricSerde.java,org.apache.druid.query.aggregation.SerializablePairLongStringComplexMetricSerde,class,14,16,2,14,11,2,0,15,19,0.89795923,0.0952381,0.14285715,7,0,7,0,0,0,7,0,0,0,7,6,2,5,0,0,7,0,6,105,5,0,3,0,0,3,4,10,0,10,1,3,0,0,141,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\BaseObjectColumnValueSelector.java,org.apache.druid.segment.BaseObjectColumnValueSelector,interface,3,19,16,3,2,1,0,0,1,0.0,0.0,0.0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,1,0
E:\Git_Projects\druid\indexing-service\src\main\java\org\apache\druid\indexing\common\actions\SegmentLockTryAcquireAction.java,org.apache.druid.indexing.common.actions.SegmentLockTryAcquireAction$Anonymous1,anonymous,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\metadata\TaskLookup.java,org.apache.druid.metadata.TaskLookup$CompleteTaskLookup,innerclass,7,7,0,7,21,1,0,7,0,0.4166667,0.6727273,0.8181818,12,3,11,1,0,0,11,0,0,0,2,0,0,2,0,0,2,0,4,54,14,0,8,0,0,0,1,3,0,3,1,0,0,0,71,0,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\main\java\org\apache\druid\msq\exec\WorkerManagerClient.java,org.apache.druid.msq.exec.WorkerManagerClient,interface,3,9,6,3,5,1,0,0,10,0.0,0.0,0.0,5,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1,0
E:\Git_Projects\druid\extensions-core\datasketches\src\test\java\org\apache\druid\query\aggregation\datasketches\kll\KllDoublesSketchToQuantilePostAggregatorTest.java,org.apache.druid.query.aggregation.datasketches.kll.KllDoublesSketchToQuantilePostAggregatorTest,class,5,5,0,5,3,1,0,10,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,10,2,4,0,4,0,0,0,0,34,1,0
E:\Git_Projects\druid\indexing-service\src\main\java\org\apache\druid\indexing\worker\executor\ExecutorLifecycleConfig.java,org.apache.druid.indexing.worker.executor.ExecutorLifecycleConfig,class,5,8,3,5,8,1,0,1,15,0.75,0.14285715,0.14285715,7,0,7,0,0,0,7,0,0,0,4,0,0,4,0,0,0,0,0,35,7,0,0,0,0,4,0,7,0,4,1,0,0,0,27,1,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\guice\DruidInjectorBuilderTest.java,org.apache.druid.guice.DruidInjectorBuilderTest$MockInterface,interface,0,0,0,0,0,1,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\main\java\org\apache\druid\msq\input\ReadableInput.java,org.apache.druid.msq.input.ReadableInput,class,8,26,18,8,25,1,0,7,61,0.76,0.2,0.29090908,15,3,11,4,0,0,11,0,0,0,5,0,0,5,0,0,5,0,0,73,11,0,7,0,3,9,0,5,0,5,1,0,0,0,85,1,0
E:\Git_Projects\druid\extensions-core\lookups-cached-single\src\test\java\org\apache\druid\server\lookup\jdbc\JdbcDataFetcherUrlCheckTest.java,org.apache.druid.server.lookup.jdbc.JdbcDataFetcherUrlCheckTest$UnknownSchemeTest,innerclass,6,6,0,6,2,1,0,3,1,0.5,0.0,0.0,2,0,2,0,0,0,2,0,0,0,1,0,1,0,0,0,0,0,0,43,0,0,0,0,0,1,2,1,0,1,0,4,0,0,30,9,0
E:\Git_Projects\druid\extensions-contrib\ddsketch\src\main\java\org\apache\druid\query\aggregation\ddsketch\DDSketchComplexMetricSerde.java,org.apache.druid.query.aggregation.ddsketch.DDSketchComplexMetricSerde,class,12,14,2,12,5,2,0,6,8,0.6,0.1,0.1,5,0,5,0,0,0,5,0,0,0,1,1,0,1,0,0,1,0,0,44,4,0,0,0,0,0,0,2,0,2,0,1,0,0,33,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\segment\nested\ScalarLongColumnAndIndexSupplier.java,org.apache.druid.segment.nested.ScalarLongColumnAndIndexSupplier$LongValueIndexes,innerclass,9,9,0,9,2,1,0,4,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0,1,0,0,0,0,3,0,3,1,1,0,0,19,2,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\rule\AggregatePullUpLookupRule.java,org.apache.druid.sql.calcite.rule.AggregatePullUpLookupRule,class,12,13,1,12,13,2,0,39,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,53,0,3,3,0,0,0,8,27,0,20,4,0,0,0,49,1,0
E:\Git_Projects\druid\integration-tests\src\test\java\org\apache\druid\tests\indexer\ITAzureToHdfsParallelIndexTest.java,org.apache.druid.tests.indexer.ITAzureToHdfsParallelIndexTest,class,5,5,0,5,1,4,0,1,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,70,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\ChainedExecutionQueryRunner.java,org.apache.druid.query.ChainedExecutionQueryRunner$Anonymous1$Anonymous2,anonymous,6,6,0,6,7,1,0,7,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,1,0,2,1,0,4,0,2,0,2,2,0,0,0,24,-1,2
E:\Git_Projects\druid\indexing-service\src\test\java\org\apache\druid\indexing\common\task\SupervisorTaskAccessWithNullClient.java,org.apache.druid.indexing.common.task.SupervisorTaskAccessWithNullClient,class,1,3,2,1,1,2,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\filtration\ConvertSelectorsToIns.java,org.apache.druid.sql.calcite.filtration.ConvertSelectorsToIns,class,13,18,5,13,17,5,0,16,0,0.25,1.0,1.0,4,2,2,2,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,142,8,2,4,0,3,0,4,10,1,6,4,0,3,0,69,1,0
E:\Git_Projects\druid\indexing-service\src\test\java\org\apache\druid\indexing\common\TaskStorageDirTrackerTest.java,org.apache.druid.indexing.common.TaskStorageDirTrackerTest$StorageSlotVerifier,innerclass,4,4,0,4,6,1,0,6,2,0.5,0.33333334,0.5,4,0,4,0,0,0,4,0,0,0,2,0,0,2,0,0,1,0,0,25,2,1,1,0,0,0,0,4,0,3,1,0,0,1,22,9,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\guice\DruidInjectorBuilderTest.java,org.apache.druid.guice.DruidInjectorBuilderTest$MockRoleModule,innerclass,2,2,0,2,0,2,0,0,0,0.0,-1.0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0
E:\Git_Projects\druid\extensions-core\lookups-cached-single\src\main\java\org\apache\druid\server\lookup\cache\polling\PollingCache.java,org.apache.druid.server.lookup.cache.polling.PollingCache,interface,2,10,8,2,4,1,0,0,6,0.0,0.0,0.0,4,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,1,0,0,0,0,0,0,0,37,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\ColumnSelectorPlus.java,org.apache.druid.query.ColumnSelectorPlus,class,2,8,6,2,5,1,0,0,2,0.6,0.4,1.0,5,0,5,0,0,0,5,0,0,0,4,0,0,4,0,0,4,0,0,24,4,0,0,0,0,0,0,4,0,4,0,0,0,0,48,1,0
E:\Git_Projects\druid\extensions-contrib\momentsketch\src\test\java\org\apache\druid\query\aggregation\momentsketch\aggregator\MomentSketchMinPostAggregatorTest.java,org.apache.druid.query.aggregation.momentsketch.aggregator.MomentSketchMinPostAggregatorTest,class,5,5,0,5,3,1,0,11,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,7,2,4,0,4,0,0,0,0,27,1,0
E:\Git_Projects\druid\extensions-core\datasketches\src\test\java\org\apache\druid\query\aggregation\datasketches\theta\oldapi\OldApiSketchAggregationTest.java,org.apache.druid.query.aggregation.datasketches.theta.oldapi.OldApiSketchAggregationTest,class,26,27,1,26,16,2,0,42,63,0.73333335,0.12820514,0.12820514,15,2,13,2,0,0,13,0,0,0,2,0,1,1,0,0,2,0,7,77,2,1,0,0,0,53,33,18,0,18,1,0,0,0,74,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\math\expr\vector\ExprEvalDoubleVector.java,org.apache.druid.math.expr.vector.ExprEvalDoubleVector,class,5,11,6,5,10,2,0,3,15,0.0,0.0,0.0,6,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,31,5,2,1,0,0,0,2,5,0,4,2,0,0,1,15,17,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\data\input\InputRowListPlusRawValues.java,org.apache.druid.data.input.InputRowListPlusRawValues,class,4,12,8,4,17,1,0,10,11,0.60606056,0.2888889,0.4888889,11,6,10,1,0,0,10,0,0,0,3,0,0,3,0,0,3,0,6,43,10,0,5,0,0,3,0,3,0,3,1,0,0,0,72,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\math\expr\ExprEval.java,org.apache.druid.math.expr.ExprEval$DoubleExprEval,innerclass,12,12,0,12,23,3,0,23,21,1.0,0.0,0.0,7,0,6,1,0,0,6,0,3,0,1,1,0,1,0,0,1,0,8,59,16,0,7,0,0,0,0,2,0,2,2,0,0,0,32,10,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\test\java\org\apache\druid\msq\util\MSQFaultUtilsTest.java,org.apache.druid.msq.util.MSQFaultUtilsTest,class,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,6,0,0,0,0,0,0,0,0,26,1,0
E:\Git_Projects\druid\indexing-service\src\test\java\org\apache\druid\indexing\common\task\batch\parallel\PartialDimensionCardinalityTaskTest.java,org.apache.druid.indexing.common.task.batch.parallel.PartialDimensionCardinalityTaskTest$RunTaskTest,innerclass,28,28,0,28,11,1,0,53,3,0.72,0.41666666,0.41666666,10,0,9,1,0,0,9,0,0,0,5,0,3,2,0,0,0,0,15,107,1,0,0,1,0,44,13,42,2,43,1,0,0,1,106,9,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\metadata\SQLMetadataStorageActionHandler.java,org.apache.druid.metadata.SQLMetadataStorageActionHandler$TaskIdentifierMapper,innerclass,6,6,0,6,5,1,0,6,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,1,0,0,1,0,0,1,0,0,18,1,0,2,1,0,7,0,4,0,4,1,0,0,0,28,8,1
E:\Git_Projects\druid\extensions-contrib\dropwizard-emitter\src\main\java\org\apache\druid\emitter\dropwizard\DropwizardEmitterConfig.java,org.apache.druid.emitter.dropwizard.DropwizardEmitterConfig,class,4,8,4,4,18,1,0,6,0,0.55714285,0.6666667,1.0,10,0,10,0,0,0,10,0,0,0,7,1,0,7,0,0,6,0,7,52,11,0,8,0,0,13,1,8,2,8,1,0,0,0,55,1,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\server\BrokerQueryResource.java,org.apache.druid.server.BrokerQueryResource,class,27,27,0,27,4,2,0,9,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,1,0,0,1,0,0,1,0,1,17,2,0,1,1,0,5,0,3,0,3,1,0,0,0,39,1,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\initialization\ServerInjectorBuilderTest.java,org.apache.druid.initialization.ServerInjectorBuilderTest$Anonymous3,anonymous,4,4,0,4,2,1,0,2,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\filter\DruidObjectPredicate.java,org.apache.druid.query.filter.DruidObjectPredicate,interface,4,37,33,4,12,1,0,2,21,0.0,0.0,0.0,7,6,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,4,33,10,0,5,0,0,0,0,0,0,6,2,0,0,6,19,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\metadata\MetadataStorageActionHandler.java,org.apache.druid.metadata.MetadataStorageActionHandler,interface,12,19,7,12,17,1,0,3,136,0.0,0.0,0.0,17,0,0,0,0,17,17,0,0,0,0,0,0,0,0,0,0,0,1,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,136,1,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\initialization\ServerInjectorBuilderTest.java,org.apache.druid.initialization.ServerInjectorBuilderTest$Anonymous2,anonymous,3,3,0,3,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5,-1,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\rule\DruidJoinRule.java,org.apache.druid.sql.calcite.rule.DruidJoinRule$RexEquality,innerclass,5,5,0,5,5,1,0,2,0,0.0,1.0,1.0,3,0,3,0,0,0,3,0,0,0,3,0,0,3,0,0,3,0,0,26,2,0,2,0,0,5,0,5,2,4,1,0,0,0,23,8,0
E:\Git_Projects\druid\server\src\test\java\org\apache\druid\initialization\ServerInjectorBuilderTest.java,org.apache.druid.initialization.ServerInjectorBuilderTest$Anonymous1,anonymous,2,2,0,2,1,1,0,2,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,-1,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\expression\OperatorConversions.java,org.apache.druid.sql.calcite.expression.OperatorConversions$DefaultOperandTypeInference,innerclass,7,7,0,7,5,1,0,11,0,0.0,1.0,1.0,2,0,1,0,0,1,2,0,0,0,2,0,0,2,0,0,2,0,2,26,0,1,1,0,0,0,1,8,0,5,3,0,0,0,51,10,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\test\java\org\apache\druid\msq\input\stage\ReadablePartitionTest.java,org.apache.druid.msq.input.stage.ReadablePartitionTest,class,2,2,0,2,1,1,0,3,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0
E:\Git_Projects\druid\extensions-core\lookups-cached-single\src\test\java\org\apache\druid\server\lookup\jdbc\JdbcDataFetcherUrlCheckTest.java,org.apache.druid.server.lookup.jdbc.JdbcDataFetcherUrlCheckTest$PostgreSqlTest,innerclass,6,6,0,6,4,1,0,3,4,0.5,0.16666667,0.16666667,4,0,4,0,0,0,4,0,0,0,1,0,1,0,0,0,0,0,0,71,0,0,0,0,0,2,4,1,0,1,0,8,0,0,42,9,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\java\util\http\client\io\AppendableByteArrayInputStream.java,org.apache.druid.java.util.http.client.io.AppendableByteArrayInputStream$SingleByteReaderDoer,innerclass,1,1,0,1,3,1,0,0,1,0.33333334,0.33333334,0.33333334,3,0,3,0,0,0,3,0,0,0,1,0,0,1,0,0,0,0,0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,15,2,0
E:\Git_Projects\druid\server\src\main\java\org\apache\druid\catalog\model\table\ExternalTableSpec.java,org.apache.druid.catalog.model.table.ExternalTableSpec,class,5,20,15,5,1,1,0,0,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,4,0,4,0,0,0,4,0,0,12,0,0,0,0,0,0,0,4,0,4,0,0,0,0,37,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\topn\PooledTopNAlgorithm.java,org.apache.druid.query.topn.PooledTopNAlgorithm$ScanAndAggregate,interface,3,3,0,3,1,1,0,0,0,0.0,NaN,NaN,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2,0
E:\Git_Projects\druid\sql\src\main\java\org\apache\druid\sql\calcite\planner\ColumnMapping.java,org.apache.druid.sql.calcite.planner.ColumnMapping,class,3,7,4,3,9,1,0,4,0,0.16666667,0.93333334,1.0,6,0,6,0,0,0,6,0,0,0,2,0,0,2,0,0,2,0,3,30,7,0,3,0,0,7,0,3,2,3,1,0,0,0,19,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\java\util\http\client\CredentialedHttpClient.java,org.apache.druid.java.util.http.client.CredentialedHttpClient,class,8,8,0,8,2,2,0,2,0,0.0,1.0,1.0,2,0,2,0,0,0,2,0,0,0,2,0,0,2,0,0,2,0,0,11,1,0,0,0,0,0,0,2,0,2,0,0,0,0,13,1,0
E:\Git_Projects\druid\extensions-core\datasketches\src\main\java\org\apache\druid\query\aggregation\datasketches\tuple\NoopArrayOfDoublesSketchBufferAggregator.java,org.apache.druid.query.aggregation.datasketches.tuple.NoopArrayOfDoublesSketchBufferAggregator,class,4,5,1,4,8,1,0,3,26,0.75,0.035714287,0.035714287,8,0,8,0,0,0,8,0,0,0,1,0,0,1,0,0,1,0,0,23,1,0,0,0,0,2,0,1,0,1,0,0,0,0,29,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\indexer\TaskMetricsUtils.java,org.apache.druid.indexer.TaskMetricsUtils,class,0,0,0,0,1,1,0,1,0,0.0,NaN,NaN,1,1,1,0,0,0,1,0,0,0,4,4,4,0,0,0,4,0,0,14,1,0,0,0,0,4,0,5,0,5,0,0,0,0,29,1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\frame\read\columnar\LongArrayFrameColumnReader.java,org.apache.druid.frame.read.columnar.LongArrayFrameColumnReader,class,6,7,1,6,2,4,0,0,1,0.0,0.0,0.0,2,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,0,0,0,0,0,1,0,16,1,0
E:\Git_Projects\druid\services\src\main\java\org\apache\druid\cli\PullDependencies.java,org.apache.druid.cli.PullDependencies$Dependencies,innerclass,4,4,0,4,3,1,0,5,1,0.5,0.0,0.0,3,1,0,1,0,2,2,0,0,0,2,1,0,2,0,0,2,0,0,33,2,0,0,0,0,1,0,3,0,3,0,0,1,0,20,8,0
E:\Git_Projects\druid\processing\src\test\java\org\apache\druid\guice\ExtensionsConfigTest.java,org.apache.druid.guice.ExtensionsConfigTest,class,3,3,0,3,3,1,0,13,3,0.0,0.0,0.0,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,26,0,9,2,9,0,0,0,0,16,1,0
E:\Git_Projects\druid\extensions-core\multi-stage-query\src\test\java\org\apache\druid\msq\exec\MSQParseExceptionsTest.java,org.apache.druid.msq.exec.MSQParseExceptionsTest,class,17,17,0,17,4,3,0,47,6,0.0,0.0,0.0,4,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,1,28,0,0,0,0,0,121,11,13,7,13,0,0,0,0,107,1,0
E:\Git_Projects\druid\benchmarks\src\test\java\org\apache\druid\benchmark\TopNTypeInterfaceBenchmark.java,org.apache.druid.benchmark.TopNTypeInterfaceBenchmark,class,52,53,1,52,43,1,0,42,0,0.7430556,0.74285716,0.74285716,16,1,13,3,0,0,15,0,0,0,18,7,1,17,0,0,7,0,46,241,2,24,1,0,0,52,32,84,6,69,3,1,0,0,117,1,4
E:\Git_Projects\druid\extensions-core\protobuf-extensions\src\test\java\org\apache\druid\data\input\protobuf\ProtoTestEventWrapper.java,org.apache.druid.data.input.protobuf.ProtoTestEventWrapper$ProtoTestEvent$Anonymous3,anonymous,4,4,0,4,4,1,0,5,0,0.0,NaN,NaN,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,0,1,0,0,0,1,0,1,1,0,0,0,12,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\dimension\PredicateFilteredDimensionSelector.java,org.apache.druid.query.dimension.PredicateFilteredDimensionSelector$Anonymous1,anonymous,3,3,0,3,8,1,0,7,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,23,3,1,2,0,1,1,1,6,0,5,3,0,0,0,22,-1,0
E:\Git_Projects\druid\processing\src\main\java\org\apache\druid\query\dimension\PredicateFilteredDimensionSelector.java,org.apache.druid.query.dimension.PredicateFilteredDimensionSelector$Anonymous2,anonymous,5,5,0,5,5,1,0,8,1,0.0,0.0,0.0,2,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,21,2,1,0,0,0,2,1,6,0,5,3,0,0,0,21,-1,0
